,Unnamed: 0,Facility Name,Ownership Major Classification,Ownership Sub-Classification for Government facilities,Region Name,Province,location,Hospital Licensing Status,Service Capability,Bed Capacity,lat,lon,City/Municipality Name,code,codenan
1140,1140,CEBU PROVINCIAL HOSPITAL (BOGO CITY),Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),Cebu,BOGO,With License,Level 1,50.0,11.0464598,123.994128,,72211000,0
1143,1143,GOV. WILLIAM (BILLY) VILLEGAS MEMORIAL HOSPITAL,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),Negros Oriental,GUIHULNGAN,With License,Level 1,50.0,10.117345,123.266747,,74611000,0
1144,1144,BOHOL ST. JUDE GENERAL HOSPITAL CORPORATION,Private,,REGION VII (CENTRAL VISAYAS),Bohol,TAGBILARAN,With License,Level 1,,9.654368,123.855677,,71242000,0
1145,1145,CEBU PROVINCIAL HOSPITAL (BALAMBAN),Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),Cebu,BALAMBAN,With License,Level 1,35.0,10.5107772,123.7166139,,72208000,0
1146,1146,LAPU-LAPU CITY HOSPITAL,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),Cebu,LAPU-LAPU,With License,Level 1,75.0,10.303245,123.962362,,72226000,0
1147,1147,TEODORO B. GALAGAR DISTRICT HOSPITAL,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),Bohol,JAGNA,With License,Level 1,50.0,9.651513800000002,124.3693592,,71225000,0
1148,1148,GARCIA MEMORIAL PROVINCIAL HOSPITAL,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),Bohol,TALIBON,With License,Level 1,75.0,10.1307355,124.3185087,,71243000,0
1149,1149,"SUMC FOUNDATION, INC.",Private,,REGION VII (CENTRAL VISAYAS),Negros Oriental,DUMAGUETE,With License,Level 3,273.0,9.3163906,123.3038403,,74610000,0
1151,1151,"CAMP LAPULAPU STATION HOSPITAL, CENTCOM, AFP",Government,Department of National Defense,REGION VII (CENTRAL VISAYAS),Cebu,CEBU,With License,Level 1,50.0,10.3375643,123.9035388,,72217000,0
1152,1152,DR. LIM'S CLINIC AND HOSPITAL,Private,,REGION VII (CENTRAL VISAYAS),Bohol,VALENCIA,With License,Level 1,,9.609223199999999,124.206225,,71247000,0
1153,1153,CEBU NORTH GENERAL HOSPITAL,Private,,REGION VII (CENTRAL VISAYAS),Cebu,CEBU,With License,Level 2,,10.3731447,123.9143953,,72217000,0
1154,1154,"DR. IGNACIO M. CORTES GENERAL HOSPITAL, INC",Private,,REGION VII (CENTRAL VISAYAS),Cebu,MANDAUE,With License,Level 2,,10.329216,123.943373,,72230000,0
1155,1155,"CEBU (VELEZ) GENERAL HOSPITAL, INC.",Private,,REGION VII (CENTRAL VISAYAS),Cebu,CEBU,With License,Level 3,,10.3074485,123.8963565,,72217000,0
1156,1156,TALISAY DISTRICT HOSPITAL,Government,Department Of Health,REGION VII (CENTRAL VISAYAS),Cebu,TALISAY,With License,Level 1,25.0,10.253761,123.8384687,,72250000,0
1157,1157,"VICENTE GULLAS MEMORIAL HOSPITAL, INC.",Private,,REGION VII (CENTRAL VISAYAS),Cebu,MANDAUE,With License,Level 2,50.0,10.3471737,123.9150701,,72230000,0
1158,1158,DON EMILIO DEL VALLE MEMORIAL HOSPITAL,Government,Department Of Health,REGION VII (CENTRAL VISAYAS),Bohol,UBAY,With License,Level 1,100.0,10.0445691,124.4748995,,71246000,0
1159,1159,MEDICAL MISSION GROUP OF HOSP AND HEALTH SERVICE- BOHOL COOPERATIVE HOSPITAL,Private,,REGION VII (CENTRAL VISAYAS),Bohol,TAGBILARAN,With License,Level 1,50.0,9.6523548,123.8765251,,71242000,0
1160,1160,GOV. CELESTINO GALLARES MEMORIAL HOSPITAL,Government,Department Of Health,REGION VII (CENTRAL VISAYAS),Bohol,TAGBILARAN,With License,Level 3,200.0,9.644258,123.8571164,,71242000,0
1161,1161,PAULINA LIM MEMORIAL HOSPITAL,Private,,REGION VII (CENTRAL VISAYAS),Bohol,GUINDULMAN,With License,Level 1,40.0,9.767553999999999,124.483459,,71223000,0
1162,1162,SOUTHWESTERN UNIVERSITY MEDICAL CENTER,Private,,REGION VII (CENTRAL VISAYAS),Cebu,CEBU,With License,Level 3,150.0,10.3037495,123.8924592,,72217000,0
1163,1163,LIM COMMUNITY HOSPITAL,Private,,REGION VII (CENTRAL VISAYAS),Bohol,JAGNA,With License,Level 1,,9.6546196,124.3603635,,71225000,0
1164,1164,CATIGBIAN DISTRICT HOSPITAL,Government,Local Government Unit,REGION VII (CENTRAL VISAYAS),Bohol,CATIGBIAN,With License,Level 1,25.0,9.8507826,123.9960759,,71213000,0
1165,1165,VICENTE SOTTO MEMORIAL MEDICAL CENTER,Government,Department Of Health,REGION VII (CENTRAL VISAYAS),Cebu,CEBU,With License,Level 3,600.0,10.3080071,123.8915916,,72217000,0
1166,1166,RAMIRO COMMUNITY HOSPITAL CORP.,Private,,REGION VII (CENTRAL VISAYAS),Bohol,TAGBILARAN,With License,Level 2,100.0,9.644582000000002,123.853217,,71242000,0
1167,1167,EVERSLEY CHILDS SANITARIUM,Government,Department Of Health,REGION VII (CENTRAL VISAYAS),Cebu,MANDAUE,With License,Level 1,50.0,10.3664813,123.9536614,,72230000,0
1168,1168,"HOLY NAME UNIVERSITY MEDICAL FOUNDATION, INC.",Private,,REGION VII (CENTRAL VISAYAS),Bohol,TAGBILARAN,With License,Level 1,,9.6507326,123.8678606,,71242000,0
1172,1172,MENDERO MEDICAL CENTER,Private,,REGION VII (CENTRAL VISAYAS),Cebu,CONSOLACION,With License,Level 2,155.0,10.381758,123.9682001,,72219000,0
1173,1173,CHONG HUA HOSPITAL MANDAUE,Private,,REGION VII (CENTRAL VISAYAS),Cebu,MANDAUE,With License,Level 2,338.0,10.322746,123.931457,,72230000,0
1174,1174,"UNIVERSITY OF CEBU MEDICAL CENTER, INC.",Private,,REGION VII (CENTRAL VISAYAS),Cebu,MANDAUE,With License,Level 2,,10.3204912,123.9309247,,72230000,0
1175,1175,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER - BOHOL, INC.",Private,,REGION VII (CENTRAL VISAYAS),Bohol,TAGBILARAN,With License,Level 2,100.0,9.6345045,123.8692081,,71242000,0
1176,1176,"ALLEGIANT REGIONAL CARE HOSPITALS, INC.",Private,,REGION VII (CENTRAL VISAYAS),Cebu,LAPU-LAPU,With License,Level 2,100.0,10.2824819,123.9901067,,72226000,0
1177,1177,"ALLIED CARE EXPERTS (ACE) DUMAGUETE DOCTORS, INC.",Private,,REGION VII (CENTRAL VISAYAS),Negros Oriental,DUMAGUETE,With License,Level 2,100.0,9.3174478,123.2962081,,74610000,0
1178,1178,ABUYOG DISTRICT HOSPITAL,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),Leyte,ABUYOG,With License,Level 1,75.0,10.7590823,125.0031884,,83701000,0
1179,1179,CLINICA GATCHALIAN AND HOSPITAL,Private,,REGION VIII (EASTERN VISAYAS),Leyte,ORMOC,With License,Level 1,,11.011139300000002,124.6094124,,83738000,0
1180,1180,DOMINGO CASANO HOSPITAL,Private,,REGION VIII (EASTERN VISAYAS),Eastern Samar,DOLORES,With License,Level 1,,12.0409706,125.4858632,,82606000,0
1181,1181,DR. MANUEL B. VELOSO MEMORIAL HOSPITAL,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),Leyte,PALOMPON,With License,Level 1,75.0,11.0171219,124.408774,,83740000,0
1182,1182,EASTERN SAMAR PROVINCIAL HOSPITAL,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),Eastern Samar,BORONGAN,With License,Level 2,100.0,11.6114532,125.4318906,,82604000,0
1183,1183,IMMACULATE CONCEPCION CLINIC AND HOSPITAL,Private,,REGION VIII (EASTERN VISAYAS),Eastern Samar,GUIUAN,With License,Level 1,,11.0309605,125.7249132,,82609000,0
1184,1184,"LEYTE BAPTIST HOSPITAL, INC.",Private,,REGION VIII (EASTERN VISAYAS),Leyte,HILONGOS,With License,Level 1,,10.372504,124.748683,,83719000,0
1185,1185,LEYTE PROVINCIAL HOSPITAL,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),Leyte,PALO,With License,Level 1,50.0,11.1809705,125.0059416,,83739000,0
1186,1186,OUR LADY OF GUADALUPE HOSPITAL,Private,,REGION VIII (EASTERN VISAYAS),Eastern Samar,GENERAL MACARTHUR,With License,Level 1,25.0,11.251902,125.5392241,,82607000,0
1187,1187,REMEDIOS TRINIDAD ROMUALDEZ HOSPITAL,Private,,REGION VIII (EASTERN VISAYAS),Leyte,TACLOBAN,With License,Level 2,100.0,11.212028,124.999287,,83747000,0
1188,1188,SCHISTOSOMIASIS HOSPITA,Government,Department Of Health,REGION VIII (EASTERN VISAYAS),Leyte,PALO,With License,Level 1,25.0,11.1553613,124.9946986,,83739000,0
1189,1189,SALVACION OPPUS YNIGUEZ MEMORIAL PROVINCIAL HOSPITAL,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),Southern Leyte,MAASIN,With License,Level 2,100.0,10.167109,124.840293,,86407000,0
1190,1190,CONSUELO K. TAN MEMORIAL MEDICAL CENTER,Private,,REGION VIII (EASTERN VISAYAS),Southern Leyte,SOGOD,With License,Level 1,,10.3861111,124.98,,86417000,0
1191,1191,CORROMPIDO SPECIALTY HOSPITAL,Private,,REGION VIII (EASTERN VISAYAS),Southern Leyte,SOGOD,With License,Level 1,,10.385898,124.984162,,86417000,0
1192,1192,ORMOC DISTRICT HOSPITAL,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),Leyte,ORMOC,With License,Level 1,100.0,11.0227557,124.6032268,,83738000,0
1193,1193,ALLEN DISTRICT HOSPITAL,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),Northern Samar,ALLEN,With License,Level 1,50.0,12.496839,124.2832138,,84801000,0
1194,1194,NORTHERN SAMAR PROVINCIAL HOSPITAL,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),Northern Samar,CATARMAN,With License,Level 1,100.0,12.500228,124.636536,,84805000,0
1195,1195,CAMP LUKBAN STATION HOSPITAL,Government,Department of National Defense,REGION VIII (EASTERN VISAYAS),Samar,CATBALOGAN,With License,Level 1,25.0,11.7899171,124.8676748,,86005000,0
1196,1196,DIVINE WORD HOSPITAL,Private,,REGION VIII (EASTERN VISAYAS),Leyte,TACLOBAN,With License,Level 3,,11.2414401,125.000202,,83747000,0
1197,1197,BORONGAN DOCTORS HOSPITAL,Private,,REGION VIII (EASTERN VISAYAS),Eastern Samar,BORONGAN,With License,Level 1,,11.6111045,125.4330736,,82604000,0
1198,1198,BURAUEN DISTRICT HOSPITAL,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),Leyte,BURAUEN,With License,Level 1,75.0,10.9791608,124.8889719,,83710000,0
1199,1199,CARIGARA DISTRICT HOSPITAL,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),Leyte,CARIGARA,With License,Level 1,25.0,11.3025794,124.704079,,83715000,0
1200,1200,ADVENTIST HOSPITAL-CALBAYOG INC.,Private,,REGION VIII (EASTERN VISAYAS),Samar,CALBAYOG,With License,Level 1,15.0,12.068094300000002,124.5661653,,86003000,0
1201,1201,FELIPE ABRIGO MEMORIAL HOSPITAL,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),Eastern Samar,GUIUAN,With License,Level 1,50.0,11.035515,125.724814,,82609000,0
1202,1202,CALBAYOG DISTRICT HOSPITAL,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),Samar,CALBAYOG,With License,Level 1,75.0,12.0684138,124.5991212,,86003000,0
1203,1203,TACLOBAN CITY HOSPITAL,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),Leyte,TACLOBAN,With License,Level 1,25.0,11.198303,125.0049087,,83747000,0
1204,1204,EASTERN VISAYAS REGIONAL MEDICAL CENTER,Government,Department Of Health,REGION VIII (EASTERN VISAYAS),Leyte,TACLOBAN,With License,Level 3,500.0,11.2510311,125.0045705,,83747000,0
1205,1205,SOGOD DISTRICT HOSPITAL,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),Southern Leyte,SOGOD,With License,Level 1,50.0,10.3834377,124.9779153,,86417000,0
1206,1206,BILIRAN PROVINCIAL HOSPITAL,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),Biliran,NAVAL,With License,Level 1,75.0,11.5568496,124.3971155,,87808000,0
1207,1207,SAMAR PROVINCIAL HOSPITAL,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),Samar,CATBALOGAN,With License,Level 1,100.0,11.7735805,124.8859788,,86005000,0
1208,1208,BASEY DISTRICT HOSPITAL,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),Samar,BASEY,With License,Level 1,35.0,11.2792489,125.06514140000002,,86002000,0
1209,1209,ANAHAWAN DISTRICT HOSPITAL,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),Southern Leyte,ANAHAWAN,With License,Level 1,50.0,10.2744471,125.257431,,86401000,0
1210,1210,OSPA FARMER'S MEDICAL CENTER,Private,,REGION VIII (EASTERN VISAYAS),Leyte,ORMOC,With License,Level 2,100.0,11.0041341,124.6150519,,83738000,0
1211,1211,HILONGOS DISTRICT HOSPITAL,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),Leyte,HILONGOS,With License,Level 1,25.0,10.367548800000002,124.7565989,,83719000,0
1212,1212,"OUR LADY OF PORZIUNCOLA HOSPITAL, INC.",Private,,REGION VIII (EASTERN VISAYAS),Samar,CALBAYOG,With License,Level 2,80.0,12.0686543,124.5961523,,86003000,0
1213,1213,WESTERN LEYTE PROVINCIAL HOSPITAL,Government,Local Government Unit,REGION VIII (EASTERN VISAYAS),Leyte,BAYBAY,With License,Level 1,100.0,10.6805664,124.7979927,,83708000,0
1214,1214,MOTHER OF MERCY HOSPITAL,Private,,REGION VIII (EASTERN VISAYAS),Leyte,TACLOBAN,With License,Level 2,50.0,11.2301994,124.99946609999998,,83747000,0
1215,1215,ST. CAMILLUS HOSPITAL,Private,,REGION VIII (EASTERN VISAYAS),Samar,CALBAYOG,With License,Level 1,50.0,12.077992,124.546967,,86003000,0
1216,1216,TACLOBAN DOCTORS MEDICAL CENTER,Private,,REGION VIII (EASTERN VISAYAS),Leyte,TACLOBAN,With License,Level 2,,11.2369101,124.9920822,,83747000,0
1218,1218,MAASIN MATERNITY AND CHILDREN HOSPITAL,Private,,REGION VIII (EASTERN VISAYAS),Southern Leyte,MAASIN,With License,Level 1,20.0,10.1334734,124.8436064,,86407000,0
1219,1219,ORMOC DOCTORS HOSPITAL,Private,,REGION VIII (EASTERN VISAYAS),Leyte,ORMOC,With License,Level 2,48.0,11.0049514,124.6117777,,83738000,0
1220,1220,ST. SCHOLASTICA'S HOSPITAL,Private,,REGION VIII (EASTERN VISAYAS),Northern Samar,PAMBUJAN,With License,Level 1,10.0,12.552986099999998,124.9122636,,84815000,0
1221,1221,ORAS DOCTORS HOSPITAL,Private,,REGION VIII (EASTERN VISAYAS),Eastern Samar,ORAS,With License,Level 1,50.0,12.1277292,125.43475990000002,,82617000,0
1222,1222,"CATARMAN DOCTORS HOSPITAL, INC.",Private,,REGION VIII (EASTERN VISAYAS),Northern Samar,CATARMAN,With License,Level 1,,12.4978597,124.64798,,84805000,0
1223,1223,PONFERRADA POLYMEDIC HOSPITAL,Private,,REGION VIII (EASTERN VISAYAS),Eastern Samar,GUIUAN,With License,Level 1,23.0,42.5499958,-6.598259000000001,,82609000,0
1224,1224,"LIVING HOPE HOSPITAL, INC.",Private,,REGION VIII (EASTERN VISAYAS),Southern Leyte,MAASIN,With License,Level 1,50.0,10.1281239,124.87302350000002,,86407000,0
1225,1225,CHRIST THE HEALER HOSPITAL,Private,,REGION VIII (EASTERN VISAYAS),Southern Leyte,SOGOD,With License,Level 1,30.0,10.3890373,124.9830943,,86417000,0
1226,1226,ST. JUDE HOSPITAL,Private,,REGION VIII (EASTERN VISAYAS),Eastern Samar,GUIUAN,With License,Level 1,15.0,11.0288896,125.7310566,,82609000,0
1227,1227,"ALLIED CARE EXPERTS (ACE) MEDICAL CENTER - TACLOBAN, INC.",Private,,REGION VIII (EASTERN VISAYAS),Leyte,TACLOBAN,With License,Level 2,100.0,11.2046411,125.0078769,,83747000,0
1228,1228,SALCEDO DOCTORS HOSPITAL,Private,,REGION VIII (EASTERN VISAYAS),Eastern Samar,SALCEDO,With License,Level 1,20.0,11.1452085,125.6703191,,82619000,0
1229,1229,CATBALOGAN DOCTORS HOSPITAL,Private,,REGION VIII (EASTERN VISAYAS),Samar,CATBALOGAN,With License,Level 1,100.0,11.7735805,124.8859788,,86005000,0
1230,1230,GAMAY DOCTORS HOSPITAL,Private,,REGION VIII (EASTERN VISAYAS),Northern Samar,GAMAY,With License,Level 1,25.0,12.3817789,125.2965223,,84807000,0
1231,1231,"TOBIAS FELICIANO FAITH HOSPITAL, INC.",Private,,REGION X (NORTHERN MINDANAO),Misamis Occidental,OZAMIZ,With License,Level 1,78.0,8.150404,123.841559,,104210000,0
1232,1232,BUKIDNON PROVINCIAL MEDICAL CENTER - MALAYBALAY CITY,Government,Local Government Unit,REGION X (NORTHERN MINDANAO),Bukidnon,MALAYBALAY,With License,Level 2,150.0,8.127990299999999,125.1286011,,101312000,0
1233,1233,BUKIDNON PROVINCIAL HOSPITAL - MANOLO FORTICH,Government,Local Government Unit,REGION X (NORTHERN MINDANAO),Bukidnon,MANOLO FORTICH,With License,Level 1,24.0,8.3848098,124.8390664,,101314000,0
1234,1234,DR. UY HOSPITAL INC.,Private,,REGION X (NORTHERN MINDANAO),Lanao Del Norte,ILIGAN,With License,Level 2,,8.227288,124.240578,,103504000,0
1235,1235,E & R HOSPITAL AND PHARMACY,Private,,REGION X (NORTHERN MINDANAO),Lanao Del Norte,ILIGAN,With License,Level 2,,37.09024,-95.712891,,103504000,0
1236,1236,GINGOOG SANITARIUM AND HOSPITAL,Private,,REGION X (NORTHERN MINDANAO),Misamis Oriental,GINGOOG,With License,Level 1,,8.823938,125.106734,,104308000,0
1237,1237,GREGORIO T. LLUCH MEMORIAL HOSPITAL,Government,Local Government Unit,REGION X (NORTHERN MINDANAO),Lanao Del Norte,ILIGAN,With License,Level 2,119.0,8.225982400000001,124.2544897,,103504000,0
1238,1238,ILIGAN MEDICAL CENTER HOSPITAL,Private,,REGION X (NORTHERN MINDANAO),Lanao Del Norte,ILIGAN,With License,Level 2,,8.2307509,124.2492872,,103504000,0
1239,1239,J.R. BORJA GENERAL HOSPITAL,Government,Local Government Unit,REGION X (NORTHERN MINDANAO),Misamis Oriental,CAGAYAN DE ORO,With License,Level 1,100.0,8.481508999999999,124.627744,,104305000,0
1240,1240,KAPATAGAN PROVINCIAL HOSPITAL,Government,Local Government Unit,REGION X (NORTHERN MINDANAO),Lanao Del Norte,KAPATAGAN,With License,Level 1,50.0,7.915804499999999,123.7726727,,103505000,0
1241,1241,KOLAMBUGAN PROVINCIAL HOSPITAL,Government,Local Government Unit,REGION X (NORTHERN MINDANAO),Lanao Del Norte,KOLAMBUGAN,With License,Level 1,75.0,8.113948299999999,123.9029033,,103508000,0
1242,1242,"LA VIÑA GENERAL HOSPITAL, INC.",Private,,REGION X (NORTHERN MINDANAO),Bukidnon,VALENCIA,With License,Level 2,,7.907827299999999,125.092232,,101321000,0
1243,1243,MADONNA AND CHILD HOSPITAL,Private,,REGION X (NORTHERN MINDANAO),Misamis Oriental,CAGAYAN DE ORO,With License,Level 2,100.0,8.4777273,124.6353316,,104305000,0
1244,1244,MALAYBALAY MEDICAL HOSPITAL CARE,Private,,REGION X (NORTHERN MINDANAO),Bukidnon,MALAYBALAY,With License,Level 1,38.0,8.1522978,125.1294051,,101312000,0
1245,1245,MALAYBALAY POLYMEDIC GENERAL HOSPITAL,Private,,REGION X (NORTHERN MINDANAO),Bukidnon,MALAYBALAY,With License,Level 2,150.0,8.1486924,125.1319491,,101312000,0
1246,1246,MEDIDAS MEDICAL CENTER INC.,Private,,REGION X (NORTHERN MINDANAO),Bukidnon,VALENCIA,With License,Level 1,25.0,7.905059799999999,125.09290459999998,,101321000,0
1247,1247,MEDINA GENERAL HOSPITAL,Private,,REGION X (NORTHERN MINDANAO),Misamis Occidental,OZAMIZ,With License,Level 2,200.0,8.1458155,123.8488373,,104210000,0
1248,1248,MISAMIS OCCIDENTAL PROVINCIAL HOSPITAL,Government,Local Government Unit,REGION X (NORTHERN MINDANAO),Misamis Occidental,OROQUIETA,With License,Level 2,159.0,8.459526799999999,123.8006496,,104209000,0
1250,1250,ST. CLAIRE HOSPITAL,Private,,REGION X (NORTHERN MINDANAO),Bukidnon,QUEZON,With License,Level 1,20.0,7.7308521999999975,125.09992340000002,,101317000,0
1251,1251,ST. JOSEPH SOUTHERN BUKIDNON HOSPITAL,Private,,REGION X (NORTHERN MINDANAO),Bukidnon,MARAMAG,With License,Level 2,56.0,7.7731786,125.0095664,,101315000,0
1252,1252,MISAMIS ORIENTAL PROVINCIAL HOSPITAL - TALISAYAN,Government,Local Government Unit,REGION X (NORTHERN MINDANAO),Misamis Oriental,TALISAYAN,With License,Level 1,25.0,8.998178,124.879825,,104325000,0
1253,1253,"BETHEL BAPTIST HOSPITAL, INC.",Private,,REGION X (NORTHERN MINDANAO),Bukidnon,MALAYBALAY,With License,Level 1,75.0,8.1598077,125.1216348,,101312000,0
1254,1254,MISAMIS ORIENTAL PROVINCIAL HOSPITAL - GINGOOG,Government,Local Government Unit,REGION X (NORTHERN MINDANAO),Misamis Oriental,GINGOOG,With License,Level 1,50.0,8.820591,125.1108894,,104308000,0
1255,1255,DOÑA MARIA D. TAN MEMORIAL HOSPITAL,Government,Local Government Unit,REGION X (NORTHERN MINDANAO),Misamis Occidental,TANGUB,With License,Level 1,50.0,8.057137899999999,123.7502763,,104215000,0
1256,1256,LIPUNAN HOSPITAL,Private,,REGION X (NORTHERN MINDANAO),Misamis Oriental,GINGOOG,With License,Level 1,25.0,8.8235146,125.0971332,,104308000,0
1257,1257,MISAMIS ORIENTAL PROVINCIAL HOSPITAL - INITAO,Government,Local Government Unit,REGION X (NORTHERN MINDANAO),Misamis Oriental,INITAO,With License,Level 1,25.0,8.498835099999999,124.3043553,,104310000,0
1258,1258,TUBOD COMMUNITY HOSPITAL,Private,,REGION X (NORTHERN MINDANAO),Lanao Del Norte,TUBOD,With License,Level 1,40.0,8.041725399999999,123.799877,,103522000,0
1260,1260,VALENCIA MEDICAL HOSPITAL,Private,,REGION X (NORTHERN MINDANAO),Bukidnon,VALENCIA,With License,Level 1,20.0,7.911438,125.092794,,101321000,0
1261,1261,FRANCISCA APAO UY MEMORIAL HOSPITAL,Private,,REGION X (NORTHERN MINDANAO),Misamis Occidental,JIMENEZ,With License,Level 1,18.0,8.3331071,123.8431196,,104207000,0
1262,1262,ABELLA MIDWAY HOSPITAL,Private,,REGION X (NORTHERN MINDANAO),Bukidnon,VALENCIA,With License,Level 1,30.0,7.9112180999999975,125.0921318,,101321000,0
1263,1263,MISAMIS ORIENTAL PROVINCIAL HOSPITAL- MANTICAO,Government,Local Government Unit,REGION X (NORTHERN MINDANAO),Misamis Oriental,MANTICAO,With License,Level 1,25.0,8.4034481,124.2881048,,104318000,0
1264,1264,PUERTO COMMUNITY HOSPITAL,Private,,REGION X (NORTHERN MINDANAO),Misamis Oriental,CAGAYAN DE ORO,With License,Level 1,35.0,8.501560699999999,124.7514781,,104305000,0
1265,1265,LANAO DEL NORTE PROVINCIAL HOSPITAL,Government,Local Government Unit,REGION X (NORTHERN MINDANAO),Lanao Del Norte,BAROY,With License,Level 1,100.0,8.0329172,123.7877346,,103503000,0
1266,1266,MISAMIS UNIVERSITY MEDICAL CENTER,Private,,REGION X (NORTHERN MINDANAO),Misamis Occidental,OZAMIZ,With License,Level 2,100.0,8.1472166,123.8185936,,104210000,0
1267,1267,MARANDING COMMUNITY HOSPITAL,Private,,REGION X (NORTHERN MINDANAO),Lanao Del Norte,LALA,With License,Level 1,50.0,7.9229977000000025,123.7762364,,103509000,0
1268,1268,"MERCY COMMUNITY HOSPITAL, INC.",Private,,REGION X (NORTHERN MINDANAO),Lanao Del Norte,ILIGAN,With License,Level 2,95.0,8.2152041,124.231427,,103504000,0
1269,1269,BUKIDNON PROVINCIAL HOSPITAL - MARAMAG,Government,Local Government Unit,REGION X (NORTHERN MINDANAO),Bukidnon,MARAMAG,With License,Level 2,130.0,7.764239999999999,125.00858,,101315000,0
1270,1270,BONGCAS HOLY CHILD HOSPITAL,Private,,REGION X (NORTHERN MINDANAO),Bukidnon,MARAMAG,With License,Level 1,58.0,7.7580636000000025,125.0018614,,101315000,0
1271,1271,CAMP EVANGELISTA STATION HOSPITAL,Government,Department of National Defense,REGION X (NORTHERN MINDANAO),Misamis Oriental,CAGAYAN DE ORO,With License,Level 1,100.0,8.4937746,124.6234842,,104305000,0
1272,1272,BONTILAO COUNTRY HOSPITAL,Private,,REGION X (NORTHERN MINDANAO),Lanao Del Norte,LALA,With License,Level 1,,7.9266048000000024,123.7731932,,103509000,0
1273,1273,BUKIDNON PROVINCIAL HOSPITAL - KIBAWE,Government,Local Government Unit,REGION X (NORTHERN MINDANAO),Bukidnon,KIBAWE,With License,Level 1,25.0,7.5713909999999975,124.9921442,,101308000,0
1274,1274,DON CARLOS DOCTORS HOSPITAL,Private,,REGION X (NORTHERN MINDANAO),Bukidnon,DON CARLOS,With License,Level 2,,7.6796,124.9959719,,101304000,0
1275,1275,SIMBULAN STO. NIÑO HOSPITAL,Private,,REGION X (NORTHERN MINDANAO),Bukidnon,DON CARLOS,With License,Level 1,48.0,7.681614899999999,124.9966371,,101304000,0
1278,1278,OZAMIZ CITY ST. JOSEPH GENERAL HOSPITAL,Private,,REGION X (NORTHERN MINDANAO),Misamis Occidental,OZAMIZ,With License,Level 1,20.0,8.145344900000001,123.8440167,,104210000,0
1279,1279,CALAMBA DISTRICT HOSPITAL,Government,Local Government Unit,REGION X (NORTHERN MINDANAO),Misamis Occidental,CALAMBA,With License,Level 1,50.0,8.5586255,123.6352521,,104204000,0
1280,1280,SAINT THERESE HOSPITAL,Private,,REGION X (NORTHERN MINDANAO),Misamis Occidental,OROQUIETA,With License,Level 1,20.0,8.4807455,123.80427720000002,,104209000,0
1281,1281,"ADVENTIST MEDICAL CENTER-VALENCIA CITY, INC.",Private,,REGION X (NORTHERN MINDANAO),Bukidnon,VALENCIA,With License,Level 2,100.0,7.912213799999999,125.0923303,,101321000,0
1282,1282,CAMIGUIN GENERAL HOSPITAL,Government,Local Government Unit,REGION X (NORTHERN MINDANAO),Camiguin,MAMBAJAO,With License,Level 1,100.0,9.248446,124.721526,,101804000,0
1283,1283,S.M. LAO MEMORIAL CITY GENERAL HOSPITAL,Government,Local Government Unit,REGION X (NORTHERN MINDANAO),Misamis Occidental,OZAMIZ,With License,Level 1,50.0,8.154047,123.8544725,,104210000,0
1284,1284,PHILLIPS MEMORIAL HOSPITAL,Private,,REGION X (NORTHERN MINDANAO),Bukidnon,MANOLO FORTICH,With License,Level 2,75.0,8.3259024,124.8174977,,101314000,0
1285,1285,CAGAYAN DE ORO MATERNITY CHILDREN'S HOSPITAL AND PUERICULTURE CENTER,Private,,REGION X (NORTHERN MINDANAO),Misamis Oriental,CAGAYAN DE ORO,With License,Level 1,,8.4761461,124.6423099,,104305000,0
1286,1286,CAGAYAN DE ORO MEDICAL CENTER,Private,,REGION X (NORTHERN MINDANAO),Misamis Oriental,CAGAYAN DE ORO,With License,Level 2,,8.4855159,124.647058,,104305000,0
1287,1287,ANDOT MEDICAL CLINIC,Private,,REGION X (NORTHERN MINDANAO),Lanao Del Norte,BACOLOD,With License,Level 1,25.0,8.190166999999999,124.050057,,103501000,0
